repeat,baseline,X,accuracy,fold
2,XGBClassifier,23,1.0,2
3,XGBClassifier,23,1.0,3
4,XGBClassifier,23,0.9782608695652174,4
5,XGBClassifier,23,0.9787234042553192,5
6,XGBClassifier,23,1.0,6
7,XGBClassifier,23,1.0,7
8,XGBClassifier,23,1.0,8
9,XGBClassifier,23,1.0,9
10,XGBClassifier,23,1.0,10
11,XGBClassifier,23,1.0,11
12,XGBClassifier,23,0.9782608695652174,12
13,XGBClassifier,23,1.0,13
14,XGBClassifier,23,1.0,14
15,XGBClassifier,23,1.0,15
16,XGBClassifier,23,1.0,16
17,XGBClassifier,23,1.0,17
18,XGBClassifier,23,0.9782608695652174,18
19,XGBClassifier,23,1.0,19
20,XGBClassifier,23,1.0,20
21,XGBClassifier,23,0.9787234042553192,21
22,XGBClassifier,23,1.0,22
23,XGBClassifier,23,1.0,23
24,XGBClassifier,23,1.0,24
