repeat,baseline,X_hat,X,accuracy,train_archs
0,malconv_lite,12,4,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,5,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,6,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,7,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,8,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,9,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,10,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,11,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,13,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,14,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,15,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,16,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,17,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,18,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,19,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,20,0.125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,21,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,22,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,23,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,0,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,13,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,1,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,2,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,3,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,4,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,5,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,6,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,7,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,8,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,9,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,10,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,11,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,12,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,14,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,15,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,16,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,17,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,18,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,19,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,20,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,21,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,22,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,13,23,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,0,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,14,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,1,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,2,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,3,0.9375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,4,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,5,0.9375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,6,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,14,7,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
